시군명,시설명,전화번호,홈페이지주소,팩스번호,설립구분명,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84경도,WGS84위도
하남시,동부제일유치원,031-795-9775,,031-793-4969,사립,12973,경기도 하남시 덕풍동 364-4번지 동부제일교회 동부제일유치원,경기도 하남시 덕풍공원로 46,127.1973933,37.5392597
하남시,하남풍산초등학교병설유치원,031-795-4746,http://www.hnps.es.kr,031-795-4788,공립,12928,경기도 하남시 덕풍동 730번지 풍산초등학교,경기도 하남시 덕풍북로 100,127.2012796,37.5540924
하남시,하남초등학교병설유치원,031-793-8035,http://www.hanami.es.kr,031-793-8036,공립,12954,경기도 하남시 창우동 520-6번지 하남초등학교,경기도 하남시 천현로 109,127.2222792,37.5370717
하남시,하남천현초등학교병설유치원,031-790-7092,http://chhn.es.kr,031-793-9587,공립,12952,경기도 하남시 신장동 529번지,경기도 하남시 천현로 45,127.216285,37.5379026
하남시,창우초등학교병설유치원,031-793-5496,http://changwoo.es.kr,031-793-5497,공립,12944,경기도 하남시 창우동 518-2번지 창우초등학교,경기도 하남시 대청로 99,127.2236126,37.5403218
하남시,신평초등학교병설유치원,031-792-7314,http://www.sp.es.kr,031-792-2772,공립,12948,경기도 하남시 신장동 216번지 신평초등학교,경기도 하남시 신장동로 67,127.2152273,37.5439591
화성시,신우정유치원,031-351-1444,http://www.daum.net/cafe/신우정유치원,031-358-3544,사립,18563,경기도 화성시 우정읍 조암리 386번지,경기도 화성시 우정읍 쌍봉로 101-11,126.8153103,37.088229
화성시,대한유치원,031-358-1717,,031-358-1711,사립,18572,경기도 화성시 우정읍 석천리 941번지 대한유치원,경기도 화성시 우정읍 매향석천로 151,126.772313,37.0395141
화성시,우림유치원,031-356-2255,,031-356-4030,사립,18260,경기도 화성시 남양읍 남양리 415-4번지 우림유치원,경기도 화성시 남양읍 남양성지로 22-4,126.8062911,37.2051882
화성시,무궁화유치원,031-353-6960,http://cafe.naver.com/3536961,031-353-2001,사립,18534,경기도 화성시 팔탄면 매곡리 149-6번지,경기도 화성시 팔탄면 3.1만세로 841-10,126.8867434,37.1168118
화성시,신동탄재크와콩나무유치원,031-226-5605,,031-898-9583,사립,18417,경기도 화성시 능동 699-1번지,경기도 화성시 병점중앙로 27,127.0438608,37.2015239
화성시,진성유치원,031-226-1935,,031-226-1915,사립,18409,경기도 화성시 병점동 835-1번지,경기도 화성시 병점동로 63,127.0418375,37.2098321
화성시,동실유치원,031-224-1114,,031-221-3851,사립,18409,경기도 화성시 병점동 259-8번지,경기도 화성시 병점동로 45-3,127.0428394,37.2084081
화성시,즐거운유치원,031-223-9223,,031-223-6745,사립,18408,경기도 화성시 병점동 854번지 즐거운유치원,경기도 화성시 병점3로 144,127.0474497,37.213191
화성시,행복한아이들유치원,031-222-7822,,031-223-9553,사립,18415,경기도 화성시 병점동 863-2번지,경기도 화성시 병점동로 15,127.0447307,37.2061369
화성시,전원유치원,031-375-5954,,031-375-5924,사립,,경기도 오산시 정남동로 34 (벌음동),,,
화성시,지은유치원,031-362-9142,,031-352-9143,사립,18614,경기도 화성시 향남읍 상신리 87-12번지 지은유치원,경기도 화성시 향남읍 서해로535번길 33-12,126.8985744,37.112723
화성시,신명유치원,031-358-5234,,031-358-6691,사립,18614,경기도 화성시 향남읍 상신리 567번지,경기도 화성시 향남읍 장안로 938,126.8987652,37.0965853
화성시,꿈동산유치원,031-358-2617,,031-358-7951,사립,18569,경기도 화성시 우정읍 화산리 617-9번지 기아1차사원아파트,,126.7938921,37.0648379
화성시,마산초등학교병설유치원,031-357-2339,http://www.masan.es.kr,031-357-5270,공립,18545,경기도 화성시 송산면 마산리 326-3번지,경기도 화성시 송산면 송산포도로 582,126.6925127,37.231291
화성시,무봉유치원,031-8077-4943,http://www.mubong.kg.kr,031-8077-4944,공립,18465,경기도 화성시 동탄면 중리 (동탄치동천로3길 9-7),,,
화성시,무봉초등학교병설유치원,031-807-2328,http://mubong.es.kr,031-807-2330,공립,18475,경기도 화성시 청계동 549번지,경기도 화성시 동탄청계로 303-34,127.1168433,37.2030259
화성시,반석초등학교병설유치원,031-613-2688,http://www.hsbanseok.es.kr,031-613-2694,공립,18457,경기도 화성시 반송동 223번지 반석초등학교,경기도 화성시 동탄반석로 22,127.0781634,37.1935509
화성시,반송초등학교병설유치원,031-613-3926,,031-613-3925,공립,18441,경기도 화성시 반송동 199번지 반송초등학교 병설유치원,경기도 화성시 동탄솔빛로 14,127.0701416,37.1906633
화성시,배양초등학교병설유치원,031-898-7973,http://hsbaeyang.es.kr,031-898-7974,공립,18344,경기도 화성시 배양동 76번지 배양초등학교,경기도 화성시 융건로 90,126.9891479,37.2186048
화성시,병점초등학교병설유치원,031-233-2848,http://www.pj.es.kr,031-235-8904,공립,18401,경기도 화성시 진안동 517-2번지 병점초등학교,경기도 화성시 경기대로 1052,127.0348418,37.2099694
화성시,봉담초등학교병설유치원,031-227-0375,http://www.bongdam.es.kr,031-227-9908,공립,18313,경기도 화성시 봉담읍 상리 39-10번지 봉담초등학교,경기도 화성시 봉담읍 진등3길 15,126.9470415,37.222521
화성시,비봉초등학교병설유치원,031-356-2085,http://www.beebong.es.kr,031-356-3289,공립,18284,경기도 화성시 비봉면 삼화리 537번지 비봉초등학교,경기도 화성시 비봉면 양노로 71,126.8693291,37.236569
화성시,사창초등학교병설유치원,031-352-9853,http://www.sachang.es.kr,031-352-6912,공립,18627,경기도 화성시 양감면 사창리 409번지 사창초등학교,경기도 화성시 양감면 정문회화로 7,126.9730077,37.0915093
화성시,상봉초등학교병설유치원,031-297-3086,http://www.sang.es.kr,031-297-3560,공립,18316,경기도 화성시 봉담읍 동화리 569번지 상봉초등학교,경기도 화성시 봉담읍 상봉길 52,126.9547061,37.2179381
화성시,상신초등학교병설유치원,031-353-4164,http://www.sangshin.es.kr,031-353-4166,공립,18614,경기도 화성시 향남읍 상신리 874번지 상신초등학교,경기도 화성시 향남읍 상신초교길 52,126.9007712,37.0938118
화성시,서신초등학교병설유치원,031-357-5085,http://www.seosin.es.kr,031-357-5084,공립,18555,경기도 화성시 서신면 매화리 333번지 서신초등학교병설유치원,경기도 화성시 서신면 매화3길 17,126.7071777,37.1694634
화성시,서신초등학교제부분교장병설유치원,031-357-2151,http://www.seosin.es.kr,031-357-6775,공립,18553,경기도 화성시 서신면 제부리 23-1번지 서신초교제부분교,경기도 화성시 서신면 제부말길 74,126.6261881,37.1697472
화성시,석우초등학교병설유치원,031-613-3213,http://seokwoo.es.kr,031-613-3214,공립,18437,경기도 화성시 반송동 20번지 석우초등학교 석우초등학교병설유치원,경기도 화성시 동탄시범한빛길 32,127.0679724,37.2089647
화성시,석천초등학교병설유치원,031-358-0716,http://www.surkchun.es.kr,031-358-5331,공립,18572,경기도 화성시 우정읍 석천리 52-3번지 석천초등학교,경기도 화성시 우정읍 석천길 52,126.7887815,37.0549261
화성시,솔빛초등학교병설유치원,031-613-2315,http://www.solbit.es.kr,031-613-2316,공립,18456,경기도 화성시 반송동 133번지 솔빛초등학교병설유치원,경기도 화성시 동탄반석로 84,127.0736723,37.1965811
화성시,송라초등학교병설유치원,031-295-2105,http://www.songra.es.kr,031-295-8066,공립,18286,경기도 화성시 매송면 송라리 585번지 송라초등학교,경기도 화성시 매송면 푸른들판로 1970-16,126.8887706,37.2726486
화성시,송산초등학교병설유치원,031-357-6518,http://www.ssongsan.es.kr,031-357-6162,공립,18550,경기도 화성시 송산면 사강리 701번지 송산초등학교,경기도 화성시 송산면 사강시장길 15-9,126.7326443,37.2142697
화성시,송화초등학교병설유치원,031-221-5286,http://songhwa-k.es.kr,031-221-2847,공립,18417,경기도 화성시 병점동 465-5번지 송화초등학교,경기도 화성시 병점중앙로35번길 42,127.0402227,37.2020206
화성시,화성장안초등학교병설유치원,031-358-7372,http://www.hsja.es.kr,031-358-7430,공립,18584,경기도 화성시 장안면 어은리 812번지 화성장안초등학교,경기도 화성시 장안면 조암동로 8-5,126.8239768,37.0856474
화성시,화성장안초등학교석포분교장병설유치원,031-358-7850,http://www.hsja.es.kr,031-358-6958,공립,18574,경기도 화성시 장안면 석포리 404번지 장안초등학교석포분교,경기도 화성시 장안면 버들로 1201-9,126.8399181,37.1308311
화성시,화성화수초등학교병설유치원,031-351-9241,http://www.whasu.es.kr,031-351-7105,공립,18558,경기도 화성시 우정읍 화수리 834-13번지 화수초등학교,경기도 화성시 우정읍 화수동길 145,126.797113,37.1086978
화성시,화원초등학교병설유치원,031-8055-8472,http://hshwawon.es.kr,031-8055-8473,공립,18610,경기도 화성시 향남읍 하길리 430번지 화원초등학교,경기도 화성시 향남읍 하길로 59,126.9190186,37.1115589
화성시,활초초등학교병설유치원,031-356-7173,http://www.hwalcho.es.kr,031-356-3491,공립,18278,경기도 화성시 남양읍 안석리 232-1번지,경기도 화성시 남양읍 안석길111번길 106,126.8253226,37.1787998
화성시,예일유치원,031-221-6979,,031-222-2540,사립,18343,경기도 화성시 기안동 908번지 예일유치원,경기도 화성시 기안남로 21,126.9867027,37.2202174
화성시,꽃무지풀무지유치원,031-224-7474,http://www.summerhill.co.kr,031-224-2523,사립,18337,경기도 화성시 기안동 362-8번지,경기도 화성시 효행로265번길 48,126.9755692,37.2250449
화성시,꿈드림유치원,031-373-8100,http://kkumdream.kidswon.com,031-373-8101,사립,18476,경기도 화성시 청계동 525번지 호반베르디움단지내,경기도 화성시 동탄대로시범길 122,127.1065182,37.1979355
화성시,나인유치원,031-226-1200,,031-224-7575,사립,18421,경기도 화성시 능동 528-8번지,경기도 화성시 여울로 115,127.0526973,37.209774
화성시,동산숲유치원,031-8059-8885,http://komasaraa.blog.me,031-8059-8887,사립,18589,경기도 화성시 향남읍 동오리 565-12번지,경기도 화성시 향남읍 향봉로10번길 20,126.9432113,37.1358118
화성시,동탄꿈의유치원,031-613-2011,http://www.ggumkids.com,031-613-2016,사립,18459,경기도 화성시 반송동 120-6번지,경기도 화성시 노작로4길 5-4,127.0771418,37.1969394
화성시,동탄이화유치원,031-234-7979,,031-234-7970,사립,18421,경기도 화성시 능동 540-5번지,경기도 화성시 동탄숲속로35번길 2-9,127.0523361,37.2086929
화성시,동탄프라임유치원,031-8015-1234,,031-8015-3526,사립,18435,경기도 화성시 반송동 55번지 프라임유치원 어학원,경기도 화성시 동탄공원로2길 7,127.0606706,37.2064095
화성시,리더스유치원,031-372-3130,http://www.leaderskids.co.kr,031-372-3140,사립,18477,경기도 화성시 청계동 512번지 시범우남퍼스트빌아파트,경기도 화성시 동탄대로시범길 276,127.1004755,37.2024549
화성시,바다유치원,031-366-6868,http://bada.kidis.kr,031-8059-7789,사립,18598,경기도 화성시 향남읍 행정리 424번지,경기도 화성시 향남읍 행정서로1길 53,126.9147113,37.1294777
화성시,반디유치원,031-234-0087,http://www.bandikinder.com,031-234-0053,사립,18397,경기도 화성시 진안동 912-2번지,경기도 화성시 병점4로 126,127.0437229,37.2172741
화성시,세진유치원,031-353-2233,,031-353-8456,사립,18533,경기도 화성시 팔탄면 가재리 276-5번지 세진유치원,경기도 화성시 팔탄면 삼천병마로 553-6,126.928434,37.1590234
화성시,예랑유치원,031-222-3595,http://cafe.naver.com/yerangcom,031-222-3598,사립,18359,경기도 화성시 송산동 148-6번지,경기도 화성시 화산로62번길 4,127.014947,37.2092973
화성시,이룸유치원,031-352-2967,,031-352-5464,사립,18622,경기도 화성시 향남읍 상신리 846번지,경기도 화성시 향남읍 상신초교길 37,126.902547,37.0948676
화성시,이지유치원,031-353-8161,http://www.egkids.co.kr,031-353-2924,사립,18601,경기도 화성시 향남읍 행정리 484번지 이지 유치원,경기도 화성시 향남읍 행정동로 42,126.9272156,37.1277293
화성시,지예린유치원,031-236-5720,http://www.jiyerin.co.kr,031-224-5721,사립,18412,경기도 화성시 병점동 470-4번지,경기도 화성시 병점1로 40,127.0388935,37.2018318
화성시,클로버유치원,031-376-0116,http://cloverkids.net,031-376-7116,사립,18511,경기도 화성시 동탄면 금곡리 126-1번지,경기도 화성시 동탄면 금곡로257번길 35,127.0745265,37.1826956
화성시,환희유치원,031-8003-9596,http://hwanhee.kidswon.com,031-8003-9580,사립,18439,경기도 화성시 반송동 152번지,경기도 화성시 새강3길 22-1,127.0665845,37.1928278
화성시,수기초등학교병설유치원,031-222-7085,http://www.sugi.es.kr,031-223-1529,공립,18327,경기도 화성시 봉담읍 수기리 34-4번지,경기도 화성시 봉담읍 수기웃말길 27,126.9800045,37.2016639
화성시,수영초등학교병설유치원,031-296-9575,http://www.suyeong.es.kr,031-296-9574,공립,18297,경기도 화성시 봉담읍 수영리 143-1번지 수영초등학교,경기도 화성시 봉담읍 수영로 63,126.9541762,37.2360486
화성시,숲속초등학교병설유치원,031-8015-2152,http://www.supsok.es.kr/,031-8015-2153,공립,18435,경기도 화성시 반송동 56번지,경기도 화성시 동탄공원로2길 10,127.0603884,37.2056888
화성시,아인초등학교병설유치원,031-8077-2134,http://www.ain.es.kr,031-8077-2131,공립,18574,경기도 화성시 장안면 석포리 587-1번지,경기도 화성시 장안면 무봉길 129,126.8288557,37.1357802
