시군명,구/읍면동명,시설명,전화번호,시설구분명,공사립구분명,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84경도,WGS84위도
평택시,군문동,별님어린이집,031-652-9095,어린이집,가정,17922,경기도 평택시 군문동 370번지 주공아파트 104동 103호,"경기도 평택시 원평로25번길 63 104동 103호(군문동, 주공아파트)",127.0822708,36.9861114
평택시,비전동,베이비스쿨어린이집,031-657-8502,어린이집,가정,17873,경기도 평택시 비전동 889번지 벽산아파트 103동 104호,"경기도 평택시 중앙로 335 103동 104호(비전동, 벽산아파트)",127.1192887,36.9920379
평택시,장당동,방정환어린이집,031-667-8522,어린이집,가정,17740,경기도 평택시 장당동 633번지 우미이노스빌1차 103동 101호,"경기도 평택시 경기대로 1166 103동 101호(장당동, 우미이노스빌1차)",127.0614029,37.0500069
평택시,세교동,딸기어린이집,031-611-0901,어린이집,가정,17836,경기도 평택시 세교동 555번지 506-105,경기도 평택시 세교공원로 66 506-105,127.0857272,37.0030809
평택시,청북읍,등마루어린이집,031-681-1158,어린이집,민간,17800,경기도 평택시 청북읍 삼계리 397-18번지,경기도 평택시 청북면 청북중앙로 234,126.9110217,37.0395298
평택시,독곡동,동부굿모닝어린이집,031-663-2923,어린이집,가정,17720,경기도 평택시 독곡동 475번지 동부아파트 104동 105호,"경기도 평택시 지산3로 75 104동 105호(독곡동, 동부아파트)",127.0632861,37.0813669
포천시,선단동,평안어린이집,031-536-0079,어린이집,가정,11160,경기도 포천시 선단동 784번지,경기도 포천시 삼육사로2105번길 10 (선단동),127.1532201,37.8602653
포천시,영북면,운천유치원,031-532-5597,유치원,사립,11106,경기도 포천시 영북면 운천리 541-4번지 운천유치원,경기도 포천시 영북면 영북로 137-12,127.2741215,38.0865301
포천시,신읍동,아람유치원,031-535-2357,유치원,사립,11147,경기도 포천시 신읍동 123-4번지 아람유치원,경기도 포천시 신읍4길 5,127.1973272,37.8958321
포천시,군내면,늘푸른유치원,031-535-2442,유치원,사립,11153,경기도 포천시 군내면 구읍리 574-3번지 늘푸른유치원,경기도 포천시 군내면 청군로 3403,127.2064704,37.8926093
포천시,신읍동,쟈니유치원,031-535-4242,유치원,사립,11143,경기도 포천시 신읍동 220번지 쟈니유치원,경기도 포천시 왕방로252번길 8,127.2025275,37.9017786
포천시,소흘읍,자연유치원,031-541-3591,유치원,사립,11184,경기도 포천시 소흘읍 이동교리 160-20번지 자연유치원,경기도 포천시 소흘읍 호국로523번길 31-1,127.1338656,37.8190879
포천시,선단동,동심유치원,031-541-8886,유치원,사립,11161,경기도 포천시 선단동 857-1번지 동심유치원,경기도 포천시 송선로 268-10,127.1513049,37.8560328
포천시,소흘읍,세화유치원,031-543-5275,유치원,사립,11176,경기도 포천시 소흘읍 송우리 392-13번지 세화유치원,경기도 포천시 소흘읍 솔모루로3번길 52-42,127.1374244,37.8275347
포천시,소흘읍,숲속유정유치원,031-544-4546,유치원,사립,11187,경기도 포천시 소흘읍 이곡리 500번지,경기도 포천시 소흘읍 광릉수목원로779번길 82,127.1478367,37.7676274
포천시,소흘읍,이곡초등학교병설유치원,031-544-9679,유치원,공립,11187,경기도 포천시 소흘읍 이곡리 197번지 이곡초교,경기도 포천시 소흘읍 이곡길 5,127.1489809,37.778068
포천시,가산면,유암초등학교병설유치원,031-536-5085,유치원,공립,11157,경기도 포천시 가산면 감암리 503-1번지,경기도 포천시 가산면 유교로88번길 8,127.1921972,37.8681998
포천시,일동면,운담초등학교병설유치원,031-532-5402,유치원,공립,11118,경기도 포천시 일동면 화대리 608-2번지 운담초등학교,경기도 포천시 일동면 화동로 1239,127.3293152,37.9714879
포천시,신북면,외북초등학교병설유치원,031-531-7512,유치원,공립,11136,경기도 포천시 신북면 계류리 54-3번지 외북초교,경기도 포천시 신북면 포천로 2199,127.1873011,37.9465164
포천시,신읍동,왕방초등학교병설유치원,031-536-9573,유치원,공립,11142,경기도 포천시 신읍동 228번지 왕방초등학교 왕방초등교병설유치원,경기도 포천시 학동로 52,127.2019427,37.904167
포천시,영중면,영평초등학교병설유치원,031-532-6674,유치원,공립,11126,경기도 포천시 영중면 영평리 240번지 영평초등학교,경기도 포천시 영중면 전영로1429번길 5,127.2171622,38.0158725
포천시,영중면,영중초등학교병설유치원,031-534-2818,유치원,공립,11127,경기도 포천시 영중면 성동리 891-3번지 영중초등학교,경기도 포천시 영중면 호국로 3054,127.248486,38.0148473
포천시,영북면,영북초등학교병설유치원,031-532-5011,유치원,공립,11104,경기도 포천시 영북면 운천리 342-2번지 영북초등학교,경기도 포천시 영북면 영북로148번길 46,127.2766437,38.0904161
포천시,신북면,신북초등학교병설유치원,031-532-0173,유치원,공립,11138,경기도 포천시 신북면 신평리 361-3번지 신북초등학교,경기도 포천시 신북면 청신로 2079-19,127.219713,37.938497
포천시,소흘읍,신봉초등학교병설유치원,031-544-4659,유치원,공립,11172,경기도 포천시 소흘읍 송우리 727-4번지 신봉초등학교,경기도 포천시 소흘읍 송우로 98,127.1389199,37.8316413
포천시,소흘읍,송우초등학교병설유치원,031-543-7442,유치원,공립,11175,경기도 포천시 소흘읍 송우리 214번지 송우초등학교 송우초등학교병설유치원,경기도 포천시 소흘읍 송우로 42,127.1435051,37.8295367
포천시,선단동,선단초등학교병설유치원,031-542-0438,유치원,공립,11160,경기도 포천시 선단동 765-1번지,경기도 포천시 삼육사로2111번길 29,127.1554411,37.8615863
포천시,이동면,도평초등학교병설유치원,031-535-8558,유치원,공립,11110,경기도 포천시 이동면 도평리 356-1번지,경기도 포천시 이동면 도리돌길 21,127.3806992,38.0558394
포천시,내촌면,내촌초등학교병설유치원,031-531-2464,유치원,공립,11189,경기도 포천시 내촌면 내리 334-5번지 내촌초등학교 내촌초등학교병설유치원,경기도 포천시 내촌면 내촌로 88,127.2304178,37.7870385
포천시,영중면,금주초등학교병설유치원,031-531-6313,유치원,공립,11131,경기도 포천시 영중면 금주리 522-1번지 금주초등학교,경기도 포천시 영중면 궁들길 50,127.2604916,37.9734606
포천시,관인면,관인초등학교병설유치원,031-533-1282,유치원,공립,11101,경기도 포천시 관인면 탄동리 664-1번지 관인초등학교,경기도 포천시 관인면 관인로 5,127.2503753,38.156582
포천시,가산면,가산초등학교병설유치원,031-544-7434,유치원,공립,11164,경기도 포천시 가산면 마산리 427-5번지 25,경기도 포천시 가산면 가산로 309,127.1829708,37.8455828
포천시,선단동,서일유치원,031-533-0670,유치원,사립,11158,경기도 포천시 선단동 356-6번지 서일유치원,경기도 포천시 정자동1길 106,127.1615038,37.8589746
포천시,화현면,화현초등학교병설유치원,031-534-3657,유치원,공립,11123,경기도 포천시 화현면 화현리 847-1번지 화현초등학교,경기도 포천시 화현면 달인동로1길 29,127.284732,37.9016645
포천시,신읍동,포천초등학교병설유치원,031-536-2482,유치원,공립,11147,경기도 포천시 신읍동 133번지 포천초등학교 포천초등학교병설유치원,경기도 포천시 신읍길 40,127.1972502,37.8968052
포천시,신북면,포천삼정초등학교병설유치원,031-536-7993,유치원,공립,11137,경기도 포천시 신북면 삼정리 405-1번지 포천삼정초등학교,경기도 포천시 신북면 청신로947번길 17,127.1314711,37.9639875
포천시,이동면,포천노곡초등학교병설유치원,031-536-7378,유치원,공립,11112,경기도 포천시 이동면 노곡리 846-6번지 노곡초병설유치원,경기도 포천시 이동면 성장로869번길 4,127.335477,38.0078766
포천시,소흘읍,태봉초등학교병설유치원,031-544-2821,유치원,공립,11173,경기도 포천시 소흘읍 송우리 725-4번지 태봉초등학교,경기도 포천시 소흘읍 송선로 8,127.1449452,37.8342018
포천시,소흘읍,축석초등학교병설유치원,031-543-1226,유치원,공립,11184,경기도 포천시 소흘읍 이동교리 645번지 축석초등학교 축석초등학교병설유치원,경기도 포천시 소흘읍 무란1길 25,127.1221973,37.7881528
포천시,소흘읍,추산초등학교병설유치원,031-543-4875,유치원,공립,11176,경기도 포천시 소흘읍 송우리 728-11번지 추산초등학교,경기도 포천시 소흘읍 솔모루로3번길 52-20,127.1368079,37.8258146
포천시,군내면,청성초등학교병설유치원,031-535-6208,유치원,공립,11155,경기도 포천시 군내면 직두리 740번지 청성초교,경기도 포천시 군내면 솔밭길 12-1,127.2234926,37.8747222
포천시,창수면,창수초등학교병설유치원,031-533-0204,유치원,공립,11134,경기도 포천시 창수면 추동리 117-2번지 창수초등학교,경기도 포천시 창수면 옥수로58번길 4,127.1820244,37.9895435
포천시,화현면,지현초등학교병설유치원,031-532-3654,유치원,공립,11124,경기도 포천시 화현면 지현리 279-6번지 지현초등학교 지현초등학교병설유치원,경기도 포천시 화현면 봉화로 926-9,127.2649081,37.9288012
포천시,관인면,중리초등학교병설유치원,031-531-1162,유치원,공립,11100,경기도 포천시 관인면 중리 209-2번지,경기도 포천시 관인면 창동로1071번길 21-52,127.2042667,38.1056074
포천시,가산면,정교초등학교병설유치원,031-542-1209,유치원,공립,11167,경기도 포천시 가산면 정교리 549-2번지,경기도 포천시 가산면 정금로 77,127.1697005,37.8152046
포천시,일동면,일동유치원,031-533-2382,유치원,공립,11120,경기도 포천시 일동면 기산리 281-1번지 일동유치원,경기도 포천시 일동면 화동로 1019,127.3143703,37.9548524
포천시,이동면,이동초등학교병설유치원,031-531-1767,유치원,공립,11111,경기도 포천시 이동면 장암리 252-3번지 이동초등학교,경기도 포천시 이동면 화동로 2034,127.3677837,38.0292945
포천시,일동면,예랑어린이집,031-534-0169,어린이집,가정,11117,경기도 포천시 일동면 기산리 797번지 일동기산베스트빌아파트 101동 101호,경기도 포천시 일동면 운악청계로 1772 101동 101호(일동기산베스트빌아파트),127.3184977,37.9549114
포천시,가산면,예꼬황토어린이집,031-544-9814,어린이집,가정,11168,경기도 포천시 가산면 가산리 167-21번지,경기도 포천시 가산면 시우동2길 117-46,127.1778639,37.8329751
포천시,소흘읍,열매어린이집,031-8080-2201,어린이집,가정,11173,경기도 포천시 소흘읍 송우리 725-6번지 송천마을주공2단지 208동 103호,경기도 포천시 소흘읍 태봉로 223 208동 103호(송천마을주공2단지),127.1471941,37.8335147
포천시,신북면,엄마맘어린이집,031-536-6668,어린이집,가정,11139,경기도 포천시 신북면 기지리 101-3번지 포천윤중후레쉬빌아파트 102동 101호,경기도 포천시 신북면 호국로 2135-14 102동 101호(포천윤중후레쉬빌아파트),127.230469,37.941318
포천시,소흘읍,아이숲어린이집,031-544-0364,어린이집,가정,11173,경기도 포천시 소흘읍 송우리 725-6번지 송천마을주공2단지 203동 104호,경기도 포천시 소흘읍 태봉로 227 203동 104호(송천마을주공2단지),127.1472989,37.8336912
포천시,신읍동,아이맘어린이집,031-541-9717,어린이집,가정,11148,경기도 포천시 신읍동 698번지 포천극동2차스타클래스아파트 105동 104호,"경기도 포천시 왕방로118번길 10 105동 104호(신읍동, 포천극동2차스타클래스아파트)",127.1919258,37.8938211
포천시,소흘읍,아띠다솜어린이집,031-543-1379,어린이집,가정,11173,경기도 포천시 소흘읍 송우리 725-6번지 송천마을주공2단지 201동 101호,경기도 포천시 소흘읍 태봉로 227 201동 101호(송천마을주공2단지),127.1472989,37.8336912
포천시,신읍동,아기별어린이집,031-532-2315,어린이집,가정,11148,경기도 포천시 신읍동 697-1번지 극동1차스타클래스아파트 101동 104호,"경기도 포천시 왕방로130번길 29 101동 104호(신읍동, 극동1차스타클래스아파트)",127.1954707,37.8930117
포천시,소흘읍,아가별어린이집,031-544-0210,어린이집,가정,11184,경기도 포천시 소흘읍 이동교리 256번지 대방노블랜드1차아파트 102동 105호,경기도 포천시 소흘읍 호국로429번길 11 102동 105호(대방노블랜드1차아파트),127.133286,37.811148
포천시,신북면,쑥쑥나무어린이집,031-533-2661,어린이집,가정,11139,경기도 포천시 신북면 기지리 740-2번지 산호기지그린빌아파트 102동103호,경기도 포천시 신북면 호국로 1886-27 102동103호(산호기지그린빌아파트),127.2227457,37.9183013
