시군명,시설명,전화번호,지정일자,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84경도,WGS84위도
이천시,이천성모의원,031-633-3113,2010-10-31,17365,경기도 이천시 창전동 75-1번지,경기도 이천시 서희로71번길 28,127.4416021,37.2823516
이천시,이천파티마병원,031-635-2624,2016-06-13,17373,경기도 이천시 중리동 467-2번지 이천파티마병원,경기도 이천시 경충대로 2560-2,127.4490218,37.2747193
성남시,이태광내과의원,031-752-9600,2009-02-23,13372,경기도 성남시 중원구 성남동 3790번지 3층,경기도 성남시 중원구 둔촌대로 163,127.1367094,37.4297741
남양주시,이태원소아청소년과의원,031-559-5200,2011-05-09,12223,경기도 남양주시 평내동 578-2번지 평내프라자 401호,경기도 남양주시 경춘로1256번길 10,127.2346426,37.6455889
안양시,이한희산부인과의원,031-449-2150,2016-06-16,14001,경기도 안양시 만안구 안양동 676-6번지 금강빌딩 7층,경기도 안양시 만안구 안양로 309,126.9203478,37.399358
포천시,이함내과의원,031-531-7574,2011-05-17,11148,경기도 포천시 신읍동 318-4번지 승진빌딩 2층,경기도 포천시 왕방로 130,127.1924133,37.8948581
수원시,이향주내과의원,031-273-7445,2009-08-05,16688,경기도 수원시 영통구 망포동 382-3 망포동 E타운 2층,경기도 수원시 영통구 태장로 81,127.0547793,37.2396875
성남시,이현이산부인과의원,031-622-1675,2013-07-30,13497,경기도 성남시 분당구 야탑동 358-3번지 분당아미고타워 206호,경기도 성남시 분당구 야탑로81번길 10,127.1281589,37.4108083
부천시,이현주소아청소년과의원,032-328-8275,2010-03-15,14598,경기도 부천시 상동 401번지 세원빌딩 4층,경기도 부천시 상일로 96,126.7528735,37.4913037
수원시,이형근의원,031-295-8400,2010-10-30,16634,경기도 수원시 권선구 오목천동 367-30번지 2층,경기도 수원시 권선구 삼천병마로 1601,126.9632543,37.2454048
하남시,이혜경소아청소년과의원,031-699-5795,2010-10-29,12976,경기도 하남시 덕풍동 378-10번지,경기도 하남시 신장로 159,127.2013097,37.5398478
오산시,이호수내과의원,031-375-7570,2012-01-01,18144,경기도 오산시 원동 372-1번지 다모아프라자 304호,경기도 오산시 경기대로 174,127.0737773,37.1402027
안산시,이홍준소아과의원,031-482-8110,2013-03-01,15239,경기도 안산시 단원구 선부동 1076-1번지 일성이즈마트 304호,경기도 안산시 단원구 선부광장1로 56,126.8106888,37.3364751
부천시,이홍철산부인과의원,032-677-2264,2016-06-17,14424,경기도 부천시 원종동 280번지,경기도 부천시 소사로 760,126.8052203,37.5239196
안양시,이화가정의원,031-421-7588,2009-10-01,13943,경기도 안양시 동안구 관양동 1506-15번지 관양2동 1506-15,경기도 안양시 동안구 흥안대로 502,126.9774262,37.3987173
의정부시,이화가정의학과의원,031-872-5782,2012-08-16,11631,경기도 의정부시 호원동 360번지 호원가든아파트 203호,,127.0411322,37.7289332
수원시,이화산부인과의원,031-206-7755,2016-06-16,16703,경기도 수원시 영통구 영통동 960-3번지 뉴월드프라자 301호,경기도 수원시 영통구 봉영로 1569,127.07094,37.2519874
안산시,이화산부인과의원,031-408-6420,2016-06-20,15540,경기도 안산시 상록구 본오동 880-2번지 202호 이화산부인과,경기도 안산시 상록구 샘골로 141,126.8627385,37.2963446
양주시,이화산부인과의원,031-865-1230,2016-06-15,11442,경기도 양주시 덕계동 697-4번지 697-4,경기도 양주시 평화로 1415,127.0454592,37.8170087
시흥시,이화소아과의원,031-313-9696,2010-10-30,14948,경기도 시흥시 신천동 761-23번지 761-23,경기도 시흥시 신천3길 25,126.783388,37.438656
수원시,이화소아청소년과의원,031-207-6755,2010-10-31,16362,경기도 수원시 장안구 율전동 408-16번지 408-16,경기도 수원시 장안구 서부로2105번길 29,126.9685057,37.2967019
김포시,이화소아청소년과의원,031-998-5727,2010-10-28,10120,경기도 김포시 풍무동 595번지 수협바다마트 2층,경기도 김포시 풍무로 20,126.7210506,37.5974941
안산시,이화엠앤엠소아청소년과의원,031-437-0210,2010-10-29,15495,경기도 안산시 상록구 이동 716-9번지 한대프라자 205호,경기도 안산시 상록구 광덕1로 376,126.8514372,37.3078368
김포시,이화여성의원,031-997-6161,2016-05-30,10071,경기도 김포시 구래동 6885-3번지 웅신프라자 405호,경기도 김포시 김포한강8로 378,126.6268904,37.6435505
고양시,이화연소아청소년과의원,031-901-7288,2010-11-01,10307,경기도 고양시 일산동구 풍동 1354번지 라고크리닉 202호,경기도 고양시 일산동구 숲속마을1로 29-30,126.7972331,37.664044
용인시,제일가정의원,031-264-0218,2012-02-29,16865,경기도 용인시 수지구 죽전동 832-1번지 벽산아파트상가 210호,,127.1057138,37.3354783
시흥시,제일내과의원,031-404-2228,2010-10-30,14976,경기도 시흥시 하중동 856-6번지 제일빌딩 2층,경기도 시흥시 하중로 199,126.8049636,37.3939142
용인시,제일메디플러스의원,031-322-7582,2009-03-01,17027,경기도 용인시 처인구 포곡읍 둔전리 154-1번지 제일메디플러스 3층,경기도 용인시 처인구 포곡읍 포곡로 113,127.2178148,37.2698234
하남시,제일산부인과의원,031-796-3535,2016-06-17,12967,경기도 하남시 덕풍동 321-2번지 신정프라자 303호,경기도 하남시 하남대로 843,127.2045301,37.5424282
동두천시,제일산부인과의원,031-865-3360,2016-06-17,11333,경기도 동두천시 생연동 707-1번지,경기도 동두천시 동두천로 216,127.0557288,37.9007197
수원시,제일성모의원,031-269-8055,2009-02-23,16357,경기도 수원시 장안구 율전동 152번지 율전동 152,경기도 수원시 장안구 서부로2181번길 46,126.9701157,37.3031808
포천시,제일소아과의원,031-543-7541,2010-10-29,11177,경기도 포천시 소흘읍 송우리 729-2번지 삼화프라자 2층 203호,경기도 포천시 소흘읍 송우로 79,127.140166,37.8298109
여주시,제일여성크리닉의원,031-883-3302,2016-06-08,12620,경기도 여주시 상동 214-12번지 상1리213,경기도 여주시 청심로 165-42,127.6391058,37.297583
수원시,제일의원,031-295-0986,2011-04-01,16398,경기도 수원시 권선구 호매실동 402-1번지,경기도 수원시 권선구 금호로 19,126.9538959,37.2687379
안양시,제일의원,031-441-4093,2016-06-16,13996,경기도 안양시 만안구 안양동 622-221번지 (2층),경기도 안양시 만안구 안양로 240,126.925209,37.3945859
연천군,제일의원,031-834-2181,2010-11-01,11016,경기도 연천군 연천읍 차탄리 62-10번지 차탄리 34-48,경기도 연천군 연천읍 연천로 250,127.0747848,38.0991364
파주시,제일의원,031-959-6004,2011-04-11,10803,경기도 파주시 적성면 마지리 46-8번지 마지리46-8,경기도 파주시 적성면 청송로 1023,126.9186041,37.9544868
안산시,제일조은내과의원,031-365-5775,2016-06-16,15239,경기도 안산시 단원구 선부동 1076-1번지 일성이즈마트 301호309호,경기도 안산시 단원구 선부광장1로 56,126.8106888,37.3364751
광명시,제일편한내과의원,02-6265-1033,2015-02-16,14237,경기도 광명시 철산동 385번지 알렉스타워 4층401호,경기도 광명시 철산로 36,126.8700456,37.4762397
수원시,조규홍소아과의원,031-232-4556,2010-10-29,16471,경기도 수원시 팔달구 인계동 211-5번지 211-5호,경기도 수원시 팔달구 중부대로 94,127.0269997,37.2764044
부천시,조돈현내과의원,032-348-7582,2009-02-18,14676,경기도 부천시 괴안동 113-1번지 역곡하이뷰 302호,경기도 부천시 경인로 505,126.8111131,37.4844749
고양시,조명득의원,031-970-3838,2013-02-26,10525,경기도 고양시 덕양구 행신동 739번지 49,경기도 고양시 덕양구 용현로53번길 49,126.8344303,37.6187752
화성시,조암성모의원,031-358-7550,2016-06-15,18567,경기도 화성시 우정읍 조암리 266-10번지 조암리 266-10,경기도 화성시 우정읍 조암남로33번길 5,126.8184129,37.0842603
수원시,조앤박이비인후과의원,031-269-7582,2009-09-16,16334,경기도 수원시 장안구 정자동 877-4 정연메이져4층 402호,경기도 수원시 장안구 대평로 80,126.9935662,37.2954812
고양시,조양현산부인과의원,031-971-5501,2016-06-16,10500,경기도 고양시 덕양구 화정동 972번지 영프라자 408호,경기도 고양시 덕양구 화신로272번길 58,126.8320631,37.6335747
수원시,조와김소아과의원,031-303-1717,2010-10-31,16295,경기도 수원시 장안구 조원동 894번지 일호골든타워 302호,경기도 수원시 장안구 경수대로 940,127.0080365,37.303068
광주시,조은가정의학과의원,031-768-3515,2009-02-27,12758,경기도 광주시 역동 23-2번지 대영빌딩 2층,경기도 광주시 중앙로 88,127.259446,37.4078122
고양시,조은가정의학과의원,031-905-7333,2011-04-04,10306,경기도 고양시 일산동구 풍동 1273-3번지 세훈프라자 402호,경기도 고양시 일산동구 숲속마을로 50-54,126.7993422,37.6677957
시흥시,중앙소아청소년과의원,031-313-3331,2010-10-30,14905,경기도 시흥시 대야동 455-19번지 2층,경기도 시흥시 대야로 34,126.7901353,37.4461286
안산시,중앙안산의원,031-484-7447,2016-06-16,15239,경기도 안산시 단원구 선부동 1076-1번지 일성빌딩 3층 303호 중앙안산의원,경기도 안산시 단원구 선부광장1로 56,126.8106888,37.3364751
평택시,중앙의원,031-666-3369,2012-01-12,17753,경기도 평택시 신장동 217-3번지 217-3,경기도 평택시 탄현로 317,127.0552331,37.0806528
고양시,중앙의원,031-964-6111,2013-02-26,10287,경기도 고양시 덕양구 관산동 238-7번지,경기도 고양시 덕양구 통일로 795,126.8621515,37.6883753
부천시,중앙의원,032-349-0439,2010-03-15,14647,경기도 부천시 소사동 17-14 신협빌딩2층,경기도 부천시 부흥로 487,126.792536,37.4847136
양평군,중앙훼미리의원,031-772-7755,2016-06-14,12555,경기도 양평군 양평읍 양근리 426-1번지 우진빌딩 2층,경기도 양평군 양평읍 양근로 174-1,127.4890405,37.4904689
군포시,지샘병원,031-389-3000,2013-06-24,15839,경기도 군포시 당동 730번지 (G샘병원)군포샘병원,경기도 군포시 군포로 591,126.9472907,37.3586119
안산시,지성메디칼의원,031-418-7723,2014-04-24,15538,경기도 안산시 상록구 본오동 872-2번지 국제프라자 2층,경기도 안산시 상록구 샘골로 190,126.8635427,37.3006164
부천시,지앤미의원,032-679-8412,2009-02-18,14437,경기도 부천시 오정동 573-6,경기도 부천시 오정로220번길 35,126.7854035,37.5269392
성남시,지앤정내과의원,031-781-7582,2009-02-26,13441,경기도 성남시 분당구 야탑동 331번지 장미마을상가 195-206,경기도 성남시 분당구 장미로 55,127.1274662,37.4153861
평택시,지엔산부인과의원,031-668-0075,2014-04-24,17854,경기도 평택시 비전동 1090번지 지엔산부인과의원,경기도 평택시 비전5로 3,127.1116188,36.9998522
평택시,지엔연세소아청소년과의원,031-663-0025,2014-12-24,17854,경기도 평택시 비전동 1090번지 1층,경기도 평택시 비전5로 3,127.1116188,36.9998522
광명시,지엠제일산부인과의원,02-2616-1133,2013-05-01,14262,"경기도 광명시 광명동 158-514번지 해솔타워 7,8,9층",경기도 광명시 광명로 896,126.8544281,37.478789
구리시,지의원,031-565-8275,2016-06-18,11914,경기도 구리시 인창동 487-28번지 인창빌딩 2층,경기도 구리시 동구릉로85번길 12,127.1337894,37.6082273
양평군,지제의원,031-772-1761,2016-06-16,12541,경기도 양평군 지평면 지평리 494-2번지 지평리 494-2,경기도 양평군 지평면 지평의병로 113-1,127.6385709,37.4748928
의정부시,지형석내과의원,031-853-7750,2012-04-18,11777,경기도 의정부시 신곡동 757-7번지 한남프라자 3층,경기도 의정부시 새말로 1,127.0647083,37.7476271
여주시,진내과의원,031-885-0110,2016-06-21,12631,경기도 여주시 홍문동 164번지 여주빌딩 301호,경기도 여주시 세종로45번길 38,127.6378871,37.2921384
고양시,진내과의원,031-965-5995,2011-08-31,10325,경기도 고양시 일산동구 식사동 670-27번지 2층,경기도 고양시 일산동구 위시티로 81,126.8112365,37.6791858
포천시,진병원,031-544-7701,2016-06-16,11175,경기도 포천시 소흘읍 송우리 726-76번지 진병원,경기도 포천시 소흘읍 송우로 80,127.140451,37.8303421
고양시,진세진산부인과의원,031-811-7361,2016-06-17,10497,"경기도 고양시 덕양구 화정동 969번지 동원텔 203,204-2호",경기도 고양시 덕양구 화정로 47,126.8313685,37.6351054
고양시,진소아과의원,031-918-8696,2009-02-25,10343,경기도 고양시 일산서구 탄현동 1577-1번지 풍성프라자 301호,경기도 고양시 일산서구 산현로 7,126.7623459,37.6893492
화성시,진소아청소년과의원,031-234-0029,2016-04-21,18409,경기도 화성시 병점동 259-15번지 우남프라자 303호,경기도 화성시 병점2로 65,127.0433912,37.2079935
양주시,진소아청소년과의원,031-879-2475,2010-10-30,11510,경기도 양주시 백석읍 복지리 132-4번지,경기도 양주시 백석읍 호명로 57,126.9928008,37.7882308
구리시,차내과의원,031-564-7100,2009-02-27,11919,경기도 구리시 인창동 703번지 동원베네스트아파트상가 2층,,127.1332329,37.6072819
파주시,차성철내과의원,031-942-5119,2015-02-10,10948,"경기도 파주시 광탄면 신산리 366-1번지 402,403호 차성철내과",경기도 파주시 광탄면 등원로 527,126.8448424,37.7830078
수원시,차소아청소년과의원,031-273-3033,2009-09-04,16688,경기도 수원시 영통구 망포동 378번지 정석그린프라자 404호,경기도 수원시 영통구 태장로 73,127.0542494,37.2393003
